fid,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
"19590","195320","303870",09/01/2015,"3","0",OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,Helpful,Damage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,53-030 SKILLMAN AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74562361,-73.91053426,1009040.154,210940.087,"26","251","4030820","4013160057"
"19663","228297","304245",09/15/2015,"32","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,37-022 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74786949,-73.89759776,1012623.785,211762.2573,"26","263","4028039","4012200027"
"19688","228296","304245",09/15/2015,"29","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,37-024 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.7478091,-73.89758704,1012626.779,211740.2596,"26","263","4028040","4012200028"
"19755","211684","303499",09/09/2015,"10","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,3or4,Helpful,Damage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,43-005 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74311831,-73.90801282,1009739.78,210028.0492,"26","251","4031179","4013300017"
"19771","195550","303527",09/01/2015,"7","0",OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,"Stones,RootOther",true,false,true,false,false,false,false,false,false,43-019 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74290488,-73.90993895,1009206.126,209949.7373,"26","251","4431291","4013250010"
"20062","208285","300410",09/07/2015,"16","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,54-008 32 AVENUE,"11377",Woodside,"401","4",Queens,"26","30","13",QN63,Woodside,"4029500",New York,40.75540282,-73.9066917,1010101.097,214504.0769,"26","295","4025975","4011560004"
"20072","218975","303606",09/12/2015,"5","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,41-019 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74341948,-73.90423008,1010787.864,210138.9006,"26","249","4031407","4013350010"
"20128","228298","304245",09/15/2015,"13","0",OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,37-020 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74793314,-73.89760905,1012620.629,211785.4433,"26","263","4028038","4012200026"
"20164","195551","303527",09/01/2015,"17","0",OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,43-019 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74296809,-73.90992612,1009209.658,209972.7684,"26","251","4431291","4013250010"
"20862","228524","304379",09/16/2015,"4","0",OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,37-080 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74661937,-73.89981131,1012010.971,211306.0899,"26","261","4027929","4012180001"
"20919","228446","304240",09/16/2015,"8","0",OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,37-044 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.7473164,-73.89850348,1012373.06,211560.4575,"26","261","4028011","4012190069"
"20977","218968","303606",09/12/2015,"1","0",OnCurb,Alive,Good,Malus,crab apple,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,40-029 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.7441723,-73.90434472,1010755.797,210413.1422,"26","249","4031416","4013350022"
"21051","218967","303606",09/12/2015,"13","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,40-025 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74428596,-73.90435467,1010752.993,210454.5473,"26","249","4307323","4013350024"
"21312","205443","304347",09/05/2015,"11","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,64-001 37 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.748635,-73.89824147,1012445.099,212040.949,"26","261",,
"21398","218969","303606",09/12/2015,"3","0",OnCurb,Alive,Good,Tilia americana,American linden,1or2,Helpful,Damage,Volunteer,None,false,false,false,false,false,false,false,false,false,40-031 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74411397,-73.90433961,1010757.237,210391.8906,"26","249","4031415","4013350021"
"21399","218978","303606",09/12/2015,"3","0",OnCurb,Alive,Good,Malus,crab apple,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,41-037 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74296736,-73.90417202,1010804.13,209974.1949,"26","249","4031405","4013350004"
"21485","208274","300409",09/07/2015,"22","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,32-055 54 STREET,"11377",Woodside,"401","4",Queens,"26","30","13",QN63,Woodside,"4029500",New York,40.75394112,-73.90674678,1010086.405,213971.517,"26","295","4026006","4011560058"
"21527","195511","303529",09/01/2015,"12","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,Helpful,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,41-028 56 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74436308,-73.90883612,1009511.17,210481.3215,"26","251","4031026","4013250062"
"21705","228299","304245",09/15/2015,"33","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,37-008 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74818339,-73.89765344,1012608.221,211876.6025,"26","263","4028030","4012200014"
"21706","228300","304245",09/15/2015,"16","0",OnCurb,Alive,Fair,Ulmus americana,American elm,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,37-006 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74823507,-73.89766261,1012605.658,211895.4289,"26","263","4028031","4012200015"
"21772","228484","304186",09/16/2015,"9","0",OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,68-001 38 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74700397,-73.89724519,1012721.843,211447.0368,"26","263","4431293","4012220007"
"21922","228483","304186",09/16/2015,"20","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,68-007 38 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74701526,-73.89691566,1012813.146,211451.2563,"26","263","4028065","4012220005"
"21954","228443","304240",09/16/2015,"35","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,WiresRope",true,false,false,true,false,false,false,false,false,38-002 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74680446,-73.89873456,1012309.246,211373.8683,"26","261","4028019","4012190079"
"21974","228447","304240",09/16/2015,"32","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,37-040 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.7474571,-73.89843996,1012390.599,211611.7412,"26","261","4028009","4012190066"
"21975","228448","304240",09/16/2015,"31","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,37-038 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74752097,-73.89841114,1012398.56,211635.0174,"26","261","4028008","4012190065"
"22281","205442","304347",09/05/2015,"9","0",OnCurb,Alive,Fair,Tilia americana,American linden,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,35-058 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74858216,-73.89804095,1012500.681,212021.762,"26","261","4431273","4012040001"
"22634","228441","304240",09/16/2015,"3","0",OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,38-014 65 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74650799,-73.89886838,1012272.291,211265.8128,"26","261","4447897","4012190001"
"22717","232253","304309",09/16/2015,"34","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,37-064 59 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74823242,-73.90442561,1010731.767,211892.3453,"26","259","4027727","4012130090"
"23195","228516","304242",09/16/2015,"13","0",OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,37-025 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74788769,-73.89911055,1012204.61,211768.4039,"26","261","4431288","4012190032"
"23374","195561","303551",09/01/2015,"12","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,43-002 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74354976,-73.90992869,1009208.727,210184.6879,"26","251","4030945","4013230026"
"23418","200815","304519",09/03/2015,"12","0",OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,61-002 34 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4029300",New York,40.75200039,-73.90051272,1011814.393,213266.3462,"26","293","4027151","4011890063"
"23794","195562","303551",09/01/2015,"12","0",OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,43-006 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74346543,-73.90994608,1009203.94,210153.9587,"26","251","4030947","4013230029"
"23991","195528","303526",09/01/2015,"8","0",OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,43-029 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.7423695,-73.90986625,1009226.473,209754.7013,"26","251","4030990","4013250001"
"24112","228513","304242",09/16/2015,"8","0",OnCurb,Alive,Fair,Acer rubrum,red maple,None,None,NoDamage,Volunteer,TrunkOther,false,false,false,false,false,true,false,false,false,37-015 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74828463,-73.89893249,1012253.781,211913.0762,"26","261","4431289","4012190032"
"24141","232269","304231",09/16/2015,"4","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,59-002 38 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74797369,-73.90381417,1010901.289,211798.2684,"26","259","4027735","4012147501"
"24312","195558","303551",09/01/2015,"15","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,41-034 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74443238,-73.90974668,1009258.833,210506.3084,"26","251","4431347","4013230006"
"24418","232498","304261",09/17/2015,"10","0",OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,BranchOther,false,false,false,false,false,false,false,false,true,37-020 61 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025900",New York,40.74892975,-73.90197651,1011410.08,212147.1565,"26","259","4027795","4012150064"
"24625","218977","303606",09/12/2015,"8","0",OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,None,Damage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,41-031 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74316173,-73.90415992,1010807.405,210045.013,"26","249","4031437","4013350080"
"24665","217269","304517",09/12/2015,"16","0",OnCurb,Alive,Fair,Robinia pseudoacacia,black locust,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,61-023 BROADWAY,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4029300",New York,40.75053753,-73.90025587,1011886.163,212733.4588,"26","293","4027171","4011890094"
"24907","195525","303526",09/01/2015,"6","0",OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,55-001 QUEENS BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025100",New York,40.74233524,-73.90956685,1009309.452,209742.3037,"26","251","4030990","4013250001"
"25057","217267","304532",09/12/2015,"32","0",OnCurb,Alive,Fair,Liquidambar styraciflua,sweetgum,None,None,Damage,Volunteer,"Stones,TrunkOther,BranchLights",true,false,false,false,false,true,true,false,false,34-045 62 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4029300",New York,40.75084408,-73.89964016,1012056.631,212845.3401,"26","293","4027206","4011900061"
"25171","218972","303606",09/12/2015,"10","0",OnCurb,Alive,Fair,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,41-015 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024900",New York,40.74365259,-73.90427731,1010774.682,210223.8135,"26","249","4031408","4013350014"
"25191","228511","304242",09/16/2015,"6","0",OnCurb,Alive,Fair,Acer rubrum,red maple,1or2,None,Damage,Volunteer,MetalGrates,false,true,false,false,false,false,false,false,false,37-005 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74855479,-73.89881129,1012287.248,212011.5442,"26","261","4431290","4012190032"
"25329","232387","304455",09/17/2015,"5","0",OnCurb,Alive,Good,Quercus robur,English oak,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,35-024 62 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026100",New York,40.74966412,-73.90042229,1011840.415,212415.1976,"26","261","4027443","4012000039"
"25472","208273","300409",09/07/2015,"26","0",OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,32-059 54 STREET,"11377",Woodside,"401","4",Queens,"26","30","13",QN63,Woodside,"4029500",New York,40.75382964,-73.90672659,1010092.041,213930.9062,"26","295","4026004","4011560056"
"25594","232385","304455",09/17/2015,"5","0",OnCurb,Alive,Good,Quercus robur,English oak,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,35-016 62 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026100",New York,40.74991762,-73.90030841,1011871.864,212507.5918,"26","261","4027439","4012000035"
"25954","228510","304376",09/16/2015,"4","0",OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,37-002 64 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026100",New York,40.74871591,-73.89906111,1012217.961,212070.1668,"26","261","4027961","4012180049"
"26063","232356","304300",09/17/2015,"35","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,38-002 59 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74801848,-73.90436632,1010748.282,211814.4212,"26","259","4027729","4012130094"
